labels,umur_pendanaan_pertama,umur_pendanaan_terakhir,umur_milestone_pertama,umur_milestone_terakhir,relasi,jumlah_pendanaan,total_dana,jumlah_milestone,kategori,rata_partisipan,populer,rasio_dana_per_relasi,dana_per_pendanaan
0,-0.8582520072160927,-1.2976616132488075,-0.9369955916259168,-1.2086283515872112,-0.8238328597525236,-0.9547412836453967,-0.13398688040726886,-1.4178998606165838,0.6559251494787177,-1.0191096714508219,0,-0.3076144642558387,-0.16892515480112089
0,0.16813676932341184,-0.42947614326841876,-0.9369955916259168,-1.2086283515872112,-0.9702039337759267,-0.9547412836453967,-0.11301412546145342,-0.6439663471043976,0.9154274696539669,-1.0191096714508219,1,-0.14069921988522027,-0.11685289725038356
0,-0.6442300396776646,-0.7878348411246503,-0.5689641101856585,0.11065307611993012,0.05439358438789519,-0.22343322986556172,-0.05708677893927892,0.9039006799199749,0.9154274696539669,-0.4587662622451884,1,-0.172359573071279,-0.041746580279928024
0,-0.4673530393172281,0.5966838194828352,-0.9369955916259168,-1.2086283515872112,-1.11657500779933,0.5078748239142733,0.09803246518826164,-1.4178998606165838,-0.6415864513975283,0.9420922607688953,1,3.3791871049177797,0.11894600486616286
1,-0.8244150145829221,-0.43224052833184406,-0.7131588446139516,0.23833234992688698,0.34713573243470147,0.5078748239142733,-0.12450074769841593,0.9039006799199749,-1.1605910917480267,-0.2720038039569508,1,-0.29442437340618016,-0.15731256976950223
1,-0.8910129117443213,0.6650180697701901,0.4766501317342594,0.9651478343866703,1.5181043246219266,3.433107039033613,0.023717689731895496,2.4517677069443473,-1.679595732098525,-0.0385087053409633,1,-0.17636122165983925,-0.0712814811566246
1,-0.8910129117443213,0.29371395893401564,0.43226553507256427,1.1111627290981565,2.6890729168091516,1.2391828776941083,0.03999465275959001,2.4517677069443473,-0.9875895449645272,0.10157714696044506,1,-0.2058822999741647,0.0036665416091846083
1,-0.8910129117443213,-1.1286295802242405,-0.722212419057382,-1.0275564806944728,0.2007646584112983,-0.22343322986556172,-0.13345926393064456,0.12996716640778866,-0.12258181104702988,-1.0191096714508219,0,-0.3072652691839337,-0.16816099169240986
0,-0.8495237370315646,-0.5209031224392655,-0.07893019264795446,-0.3583063176791431,-0.09197748963550795,-0.22343322986556172,-0.11301412546145342,0.12996716640778866,1.1749297898292161,-1.0191096714508219,1,-0.2664094457710417,-0.13431948259234996
1,0.5000900221404635,-0.14868878725293874,1.1461730027703776,1.3323171201077733,0.34713573243470147,-0.9547412836453967,-0.08135713686399616,0.9039006799199749,-0.9875895449645272,-0.4587662622451884,1,-0.23212483871127224,-0.03825326321153475
1,0.9685470438251345,0.24756221318000057,2.2805196348655414,1.9055946228736471,2.5427018427857484,-0.9547412836453967,-0.10246179592896766,1.677834193432161,-1.679595732098525,0.10157714696044506,1,-0.28897281964798405,-0.09065301923743395
1,0.1550642916041185,-0.4405336835221201,-0.9369955916259168,-1.2086283515872112,-0.5310907117057173,-0.9547412836453967,-0.002214665370353009,-1.4178998606165838,0.9154274696539669,1.222263965371712,1,0.11072123188642259,0.15824582188558725
1,-0.5219545468642758,-0.3297222968943277,-0.6304621707343256,-0.37332203380195544,-0.8238328597525236,0.5078748239142733,-0.11433316665301414,0.9039006799199749,-0.9010887715727776,-0.4587662622451884,1,-0.203554332828131,-0.1446902676391425
1,-0.7927301981596353,-1.2422390639284269,-0.5256100016719961,-0.7021144385600897,0.2007646584112983,-0.9547412836453967,-0.1182902902276963,0.12996716640778866,0.9154274696539669,-1.0191096714508219,1,-0.28317080922248455,-0.12995283625685836
1,-0.8156867443983941,-0.9245370537123285,-0.4378712964966384,-0.7037896198719655,-0.23834856365891108,-0.22343322986556172,-0.1280248142214144,0.12996716640778866,0.9154274696539669,3.463637602194246,1,-0.2944847295522085,-0.15916570024129717
1,0.38761888761654467,-0.24382408785033152,0.9969362370463528,1.1921196732248005,0.4935068064581046,-0.9547412836453967,-0.08135713686399616,0.12996716640778866,0.9154274696539669,-0.4587662622451884,1,-0.23847384001863695,-0.03825326321153475
1,0.13868383934000428,-0.4543893208522151,-0.20093262874540013,-0.599471510905165,-0.3847196376823142,-0.9547412836453967,-0.1182902902276963,-0.6439663471043976,1.261430563220966,-1.0191096714508219,1,-0.2664094457710417,-0.12995283625685836
1,-0.1364758746051182,-0.5005747786191989,-0.20093262874540013,-0.210616241655781,-0.5310907117057173,-0.22343322986556172,-0.07344288971463184,0.9039006799199749,-0.12258181104702988,-1.0191096714508219,1,-0.115557174708056,-0.06881978755997595
1,-0.592936506675438,-1.0732407429168287,0.5532742861701211,1.3264692144372257,0.6398778804815077,-0.9547412836453967,-0.10773796069521054,2.4517677069443473,1.261430563220966,0.10157714696044506,1,-0.27607946314687415,-0.10375295824390876
1,1.1759929173889183,0.9716625397325873,1.7622208995532258,1.02521069887792,0.2007646584112983,-0.22343322986556172,0.0188899936946185,-0.6439663471043976,0.39642282930346856,1.222263965371712,1,-0.06527308435372742,0.08401283418223003
1,-0.6235053798787851,0.7758631684109512,0.5532742861701211,1.105345281269643,4.00641258301978,2.7017989852537783,0.04896413286220289,1.677834193432161,-0.9875895449645272,1.222263965371712,1,-0.22753239443227843,-0.03937611512637544
0,-0.4182116825248851,-0.14592440218951344,-0.9369955916259168,-1.2086283515872112,-1.11657500779933,-0.22343322986556172,-0.07054099909319826,-1.4178998606165838,0.9154274696539669,-0.4587662622451884,1,0.7015592935497833,-0.06401647659093519
1,-0.0283888027309623,0.2798583216039205,0.5361240191350052,0.8483115523438538,0.7862489545049108,0.5078748239142733,-0.0708048073315104,0.12996716640778866,-1.5930949587067755,-0.4587662622451884,1,-0.23647843960775092,-0.09065301923743395
1,0.7446808628822387,0.058201836335367185,-0.23217850151967806,-0.625330218792118,1.5181043246219266,-0.9547412836453967,-0.1050998783120891,-0.6439663471043976,-1.2470918651397764,-0.4587662622451884,1,-0.2840529862462447,-0.09720298874067135
1,-0.09829467443718257,0.0748218587288878,0.12978046047681602,0.3926926933557175,0.34713573243470147,0.5078748239142733,-0.007490830136595885,1.677834193432161,0.9154274696539669,0.28833960524868263,1,-0.12546161674754494,-0.012053385198585152
1,1.1825291562485647,0.7610635947177352,1.8257431332498144,2.6666142639377273,-0.23834856365891108,-0.22343322986556172,-0.08135713686399616,0.12996716640778866,-0.12258181104702988,0.9420922607688953,1,-0.18858882974648558,-0.08191972656645075
0,0.21839406933569433,2.366328516243622,-1.6418126817321554,-1.3104184596651811,0.34713573243470147,0.5078748239142733,-0.03382062817835593,-0.6439663471043976,-1.420093411923276,-0.4587662622451884,1,-0.16348194316176104,-0.04473988795970634
0,0.5033581415702868,-0.14592440218951344,0.16709885269485816,-0.29489309056414204,-0.23834856365891108,-0.9547412836453967,-0.10773796069521054,-0.6439663471043976,-1.3335926385315262,-1.0191096714508219,1,-0.24845084207306725,-0.10375295824390876
1,0.7217641717584776,1.8112265107026333,1.2721869820155218,0.6196645321938478,-0.8238328597525236,1.9704909314739432,-0.0343223650668018,-0.6439663471043976,-0.9875895449645272,0.10157714696044506,1,0.22007728371024823,-0.08665938929850539
0,1.6487941466083544,0.8229588505280873,-0.9369955916259168,-1.2086283515872112,-1.11657500779933,-0.9547412836453967,-0.11301412546145342,-1.4178998606165838,0.9154274696539669,0.10157714696044506,0,0.026914414629208298,-0.11685289725038356
1,-0.36253408687289557,-0.38696529491501264,-0.3209108916949243,-0.2540186665543768,-0.3847196376823142,0.5078748239142733,-0.12340351647362806,0.12996716640778866,0.9154274696539669,0.10157714696044506,1,-0.2799458949588212,-0.15595043811160897
1,0.16267661856870705,-0.4340946890451171,-0.9369955916259168,1.0427544158895627,-0.5310907117057173,-0.9547412836453967,-0.10773796069521054,0.12996716640778866,-1.3335926385315262,-1.0191096714508219,1,-0.22450603714243458,-0.10375295824390876
0,-0.4575088259127604,-0.9586873228495216,-0.9369955916259168,-1.2086283515872112,-0.3847196376823142,-0.9547412836453967,-0.025957406818445952,-1.4178998606165838,0.9154274696539669,0.6619205561660785,1,-0.021972895437500053,0.09929609635645065
1,0.6878873240103094,0.8728189177086485,0.7478893335557298,1.1328791704684718,-0.5310907117057173,-0.22343322986556172,-0.0642096013737068,1.677834193432161,-1.679595732098525,-0.4587662622451884,0,-0.086224788668031,-0.053536525385755346
1,2.0003959711193438,1.1203662289370877,1.6412489516038127,0.9250957721118255,-0.09197748963550795,-0.9547412836453967,-0.0708048073315104,-0.6439663471043976,0.6559251494787177,-0.4587662622451884,1,-0.18260262851382744,-0.012053385198585152
1,-0.3592659674430722,-0.3056856316477149,0.17515874213839985,-0.19225016290921723,0.2007646584112983,0.5078748239142733,-0.0734973028018661,0.12996716640778866,-1.679595732098525,0.28833960524868263,1,-0.2120214445244898,-0.09399555382453954
1,-0.620197405333964,-1.096299759787352,0.136846664920469,0.07894646256242968,1.0789911025517172,-0.9547412836453967,-0.11301412546145342,0.9039006799199749,1.261430563220966,0.10157714696044506,1,-0.2873611500853453,-0.11685289725038356
1,-0.9030093013586726,-1.3355202038125467,-0.8865752786686014,-1.166901108000491,-0.6774617857291205,-0.9547412836453967,-0.1322457460344087,-0.6439663471043976,0.9154274696539669,-1.0191096714508219,0,-0.3008749993680711,-0.1646021749289842
1,-0.8910129117443213,-1.2422390639284269,-0.04768431987367663,0.41023641036736036,0.34713573243470147,-0.22343322986556172,-0.13349619708400826,0.9039006799199749,1.261430563220966,-0.7389379668480052,1,-0.307413835814526,-0.16822212474110676
1,-0.22603031800527607,1.822317762969303,1.7793711665883418,1.981526023064664,1.3717332505985234,1.2391828776941083,0.07903827202978729,0.9039006799199749,-1.679595732098525,-0.645528720533426,1,-0.12021310900012344,0.04244236106835002
0,-0.1714288104582283,-0.7167024937609017,-0.9369955916259168,-1.2086283515872112,-0.9702039337759267,-0.9547412836453967,-0.1182902902276963,-1.4178998606165838,0.9154274696539669,-1.0191096714508219,1,-0.18260262851382744,-0.12995283625685836
0,0.18451722158752604,0.024017855185205512,-0.5689641101856585,-0.904049931246188,-0.8238328597525236,-0.22343322986556172,-0.030178338631440257,-0.6439663471043976,0.9154274696539669,0.6619205561660785,1,0.242018578922725,0.0027932123420862966
0,2.762545335223135,1.7752220808521673,-0.9369955916259168,-1.2086283515872112,-1.11657500779933,-0.22343322986556172,-0.04020305168730172,-1.4178998606165838,0.9154274696539669,-1.0191096714508219,1,1.1834484927787654,-0.0138000437327818
1,-0.8866288490945583,-0.6178925837499314,0.20036889861705745,-0.05622544038491646,0.6398778804815077,0.5078748239142733,0.16926068953254048,0.9039006799199749,0.3099220559117188,0.6619205561660785,1,0.06237114500726052,0.20737059315986775
1,-0.6256575560886688,-0.3010670858710165,-0.20093262874540013,0.3309546475525921,0.34713573243470147,0.5078748239142733,-0.04336875054704745,2.4517677069443473,-0.728087224789278,-0.08518531132779253,1,-0.17726946741564106,-0.05659317782059947
0,-1.1236073628717451,-0.8727891138055256,-0.9369955916259168,-0.7371714147413415,-0.5310907117057173,3.433107039033613,-0.13170608934978784,0.12996716640778866,-0.12258181104702988,-1.0191096714508219,1,-0.30064818459784615,-0.16775506169909304
1,-0.8997411819288493,-0.6400413762703023,-0.08496590894357468,-0.24482039826007784,0.4935068064581046,1.2391828776941083,-0.03650973635093171,0.9039006799199749,-0.12258181104702988,-0.31868040994378005,1,-0.17911067779477682,-0.07231310462836923
0,-0.07533812819842377,-0.6354228304936039,-0.9369955916259168,-1.2086283515872112,-0.8238328597525236,-0.9547412836453967,-0.0708048073315104,-1.4178998606165838,-1.3335926385315262,1.7826073745773454,1,0.026914414629208298,-0.012053385198585152
0,0.5088182923249915,0.008341769154805924,0.5179800671000004,0.2641910578138399,-0.3847196376823142,-0.22343322986556172,2.556725246257442,0.9039006799199749,-1.3335926385315262,-0.17859455764237167,1,6.8152666124635655,4.2847266089251494
1,0.6769670225008999,0.25309098330685115,0.5361240191350052,0.010507691511801701,-0.6774617857291205,-0.22343322986556172,-0.03782877754249243,-0.6439663471043976,0.569424376086968,-0.17859455764237167,1,0.07405574933639134,-0.00987006203083936
1,-0.029504745950902016,0.5754452513126165,0.4736322735864493,1.1345543517803471,0.7862489545049108,1.2391828776941083,0.08484215351978501,2.4517677069443473,-0.036081037655280146,0.6619205561660785,1,-0.05988538950651167,0.04820643379073538
0,1.2775437504034273,0.5089314497255661,-0.9369955916259168,-1.2086283515872112,-0.9702039337759267,-0.9547412836453967,-0.12884261976018205,-1.4178998606165838,0.9154274696539669,0.10157714696044506,0,-0.2664094457710417,-0.15615271426980795
1,-0.441128373648646,-0.9448316855194264,-0.5689641101856585,-0.3933632938603948,-0.09197748963550795,-0.9547412836453967,-0.10773796069521054,0.12996716640778866,1.261430563220966,-1.0191096714508219,1,-0.25593359361388995,-0.10375295824390876
0,2.252638993940705,2.270282991296077,-0.784740967754082,-1.08262425909213,-0.8238328597525236,0.5078748239142733,0.09117345099214591,-0.6439663471043976,-1.3335926385315262,0.4751580978778409,1,0.8845375112280346,0.11043104451195423
0,-0.539411087233332,-1.027965509499997,-0.9369955916259168,-1.2086283515872112,-0.09197748963550795,-0.9547412836453967,-0.0708048073315104,-1.4178998606165838,-1.1605910917480267,3.463637602194246,1,-0.18260262851382744,-0.012053385198585152
1,0.1157272931012454,-0.27891829335064555,0.16809253769474686,1.5709543124449648,-0.3847196376823142,-0.22343322986556172,-0.016460310239208777,0.12996716640778866,0.9154274696539669,0.9420922607688953,1,0.003169149739664234,0.025499773286642602
1,0.7042677762744237,1.3281670768755458,-0.8775217042251711,-1.1594084788601018,-0.3847196376823142,-0.22343322986556172,-0.08135713686399616,-0.6439663471043976,0.7424259228704675,0.6619205561660785,1,-0.16863482563762505,-0.08191972656645075
0,-0.42586386460447134,0.24756221318000057,-0.9369955916259168,-1.2086283515872112,-0.9702039337759267,0.5078748239142733,-0.05199743789124394,-1.4178998606165838,-1.679595732098525,0.38174885156326177,1,0.34389656241049227,-0.06730505689591945
1,0.1342997766902413,-0.45809764227876126,-0.02446153339479635,0.2132960037748548,-0.09197748963550795,-0.9547412836453967,-0.13148070214330349,0.12996716640778866,1.261430563220966,1.222263965371712,1,-0.30307492832107297,-0.16270268377304536
1,-0.8451396743818016,-0.8737330501686463,-0.2624306892940673,-0.3950384751722705,2.396330768762345,-0.22343322986556172,-0.08689710986855118,0.12996716640778866,-1.5930949587067755,2.342950783782979,1,-0.27831001382156617,-0.09108968387098311
1,-0.1943853566969871,0.29927644107383505,0.5361240191350052,0.2591959717202471,0.05439358438789519,1.2391828776941083,0.1579169352851183,0.12996716640778866,-0.8145879981810278,0.6619205561660785,1,0.20709907173221903,0.12077999632706932
0,0.5929125849704446,-0.0701735090490664,-0.9369955916259168,-1.2086283515872112,-0.9702039337759267,-0.9547412836453967,-0.11301412546145342,-1.4178998606165838,0.39642282930346856,0.10157714696044506,1,-0.14069921988522027,-0.11685289725038356
1,-0.2140339283909247,0.8709984690083441,0.27195102175718777,0.2934001283245438,-0.6774617857291205,1.9704909314739432,-0.0773244427813671,0.9039006799199749,0.9154274696539669,-0.4587662622451884,1,-0.08278194175999169,-0.12224866169428482
0,-0.3297731823446669,-0.8506403212851545,-0.9369955916259168,-1.2086283515872112,-0.9702039337759267,-0.9547412836453967,-0.1050998783120891,-0.6439663471043976,0.9154274696539669,0.10157714696044506,1,-0.07784410694230956,-0.09720298874067135
1,0.8167389107983427,0.11915315578259845,-0.04768431987367663,0.47115209443556505,-0.09197748963550795,-0.9547412836453967,-0.13200831861992776,0.12996716640778866,0.8289266962622173,0.10157714696044506,1,-0.30412251353678815,-0.16401267767369285
0,-0.5918205634554982,-0.30939395307426104,-0.9369955916259168,-1.2086283515872112,-0.6774617857291205,0.5078748239142733,0.15079411285069041,-1.4178998606165838,-1.3335926385315262,-0.08518531132779253,1,0.823079178572744,0.18444569989853685
0,7.401043039132337,5.68857997027334,-0.9369955916259168,-1.2086283515872112,-0.8238328597525236,-0.9547412836453967,0.034718487993347126,-1.4178998606165838,0.9154274696539669,2.342950783782979,1,0.5856265296773034,0.2499453949309109
1,1.4161996954809304,0.62621554284333,-0.9369955916259168,-1.2086283515872112,-0.9702039337759267,-0.9547412836453967,-0.06552864256526753,-1.4178998606165838,0.9154274696539669,0.6619205561660785,1,0.23643145777224403,0.0010465538078896482
1,-0.8571759191111508,-0.8968257790521383,-0.9369955916259168,-1.2086283515872112,-0.3847196376823142,0.5078748239142733,-0.06816672494838896,-1.4178998606165838,0.9154274696539669,-0.2720038039569508,1,-0.1337153184471191,-0.08737803448581526
1,0.04586127651002296,1.4667234501764967,-0.5679704251857698,1.3147734030961307,1.2253621765751201,1.2391828776941083,0.06671615854976069,0.12996716640778866,0.6559251494787177,0.10157714696044506,1,-0.12066165075468173,0.03020476484679344
1,-1.088654427018635,-0.9023545491789889,-0.13741039504881153,0.19243238198149468,1.957217546692136,-0.22343322986556172,-0.10246179592896766,0.12996716640778866,1.261430563220966,0.6619205561660785,1,-0.2854564496931359,-0.11685289725038356
0,0.09173451387254282,0.30389498685053346,-0.7212187340574934,0.5020058884161105,-0.5310907117057173,-0.22343322986556172,-0.10773796069521054,2.4517677069443473,1.261430563220966,-1.0191096714508219,0,-0.22450603714243458,-0.12558618992136675
1,-0.8910129117443213,1.0704724497435576,1.2732174701635544,2.112525201653338,0.2007646584112983,0.5078748239142733,0.1771749366819048,0.9039006799199749,0.9154274696539669,-0.4587662622451884,1,0.18614736741791546,0.21719554741472386
0,-0.4782733408266376,-0.9762512816061628,-0.9369955916259168,-0.8932069394820477,-0.8238328597525236,-0.9547412836453967,-0.12884261976018205,0.12996716640778866,1.261430563220966,-1.0191096714508219,0,-0.28037724864724406,-0.15615271426980795
1,0.19436143499199385,-0.4072936387350791,-0.6002099829599364,0.7131396493965076,-0.3847196376823142,-0.9547412836453967,-0.1309530856666792,0.9039006799199749,1.261430563220966,2.342950783782979,1,-0.2999321726739274,-0.16139268987239788
0,0.2391187291345738,-0.2669168167338235,0.3062515558274198,-0.05875344127374688,-1.11657500779933,-0.22343322986556172,0.5254018112539347,0.12996716640778866,-0.12258181104702988,-0.4587662622451884,1,10.167539302752138,0.9224089305966172
1,-0.5743640230864421,-0.34725254363800023,0.18524280472986296,0.7782280578233843,0.4935068064581046,-0.22343322986556172,-0.11960933141925702,0.9039006799199749,1.261430563220966,0.6619205561660785,1,-0.2891071254448706,-0.14523609843107896
1,0.27187963366280254,0.270621230050524,-0.9369955916259168,-1.2086283515872112,-0.9702039337759267,-0.22343322986556172,0.024166158460861373,-1.4178998606165838,0.050419735736469594,-0.17859455764237167,1,0.9487894044585654,0.09274612685321325
0,0.7086518389241868,0.027726176611751693,-0.9369955916259168,-1.2086283515872112,-1.11657500779933,-0.9547412836453967,-0.09718563116272479,-1.4178998606165838,0.7424259228704675,-1.0191096714508219,0,0.27833486640085114,-0.07755308023095915
1,-0.727208389103178,-1.1868165146080465,-0.9369955916259168,-0.4367657187589906,0.34713573243470147,-0.9547412836453967,-0.10193417945234337,0.12996716640778866,0.569424376086968,0.6619205561660785,1,-0.26183816482973915,-0.08934302533678648
0,-0.6791829755307747,-0.6779336788470102,-0.10715820727442235,-0.3015633579696105,0.6398778804815077,0.5078748239142733,-0.12303883851731488,0.12996716640778866,-0.9875895449645272,0.6619205561660785,1,-0.2947748300734835,-0.15549771731948422
1,-0.8331432847674503,-1.156340854884431,-0.7544887799796928,-0.29154272794039077,0.34713573243470147,-0.22343322986556172,-0.12058542190101194,0.9039006799199749,-0.12258181104702988,0.38174885156326177,1,-0.28877062837558026,-0.14685175757521085
